,t (s),phase (n_Phi0)
0,0.0,0.022045872514180997
1,0.06681314922048998,0.027552704692180408
2,0.13362629844097995,0.03437279182980335
3,0.20043944766146993,0.012809238064809714
4,0.2672525968819599,0.010024619701124227
5,0.3340657461024499,0.002652255925633451
6,0.40087889532293985,-0.0016844304821290734
7,0.46769204454342983,-0.009221513681244353
8,0.5345051937639198,0.022385086378204466
9,0.6013183429844098,0.023253586898419165
10,0.6681314922048998,0.016155785420802538
11,0.7349446414253897,0.02919186651930028
12,0.8017577906458797,0.017076002040063987
13,0.8685709398663697,0.030208465336921897
14,0.9353840890868597,0.004632926115351932
15,1.0021972383073496,0.009302581411339661
16,1.0690103875278396,0.0024552602510834465
17,1.1358235367483296,0.0056873962416501556
18,1.2026366859688196,0.006006542604497289
19,1.2694498351893095,0.014018102605421356
20,1.3362629844097995,0.0194550862598164
21,1.4030761336302895,0.02387915725251344
22,1.4698892828507795,0.02946168653800263
23,1.5367024320712694,0.026085783072717694
24,1.6035155812917594,0.00839133985909335
25,1.6703287305122494,0.009027812991068807
26,1.7371418797327394,0.010036922726681885
27,1.8039550289532293,-0.0006151631816815328
28,1.8707681781737193,-0.01383812662036421
29,1.9375813273942093,0.01441842999572418
30,2.0043944766146993,0.017936807362752605
31,2.0712076258351892,0.030641101640849877
32,2.1380207750556792,0.019756962124363175
33,2.204833924276169,0.03333762773737048
34,2.271647073496659,0.024988601461055193
35,2.338460222717149,0.009325776651352369
36,2.405273371937639,-0.004556669008717762
37,2.472086521158129,0.009539869375401633
38,2.538899670378619,0.005880241178275014
39,2.605712819599109,0.0006944404661617387
40,2.672525968819599,0.021181946810691077
41,2.739339118040089,0.02567299885949792
42,2.806152267260579,0.030814265696115006
43,2.872965416481069,0.015706319880901987
44,2.939778565701559,0.024733236626987676
45,3.006591714922049,0.006717663899728832
46,3.073404864142539,0.002294155393714803
47,3.140218013363029,-0.006140595248322223
48,3.207031162583519,-0.0040762317883296095
49,3.273844311804009,-0.0032452470500714536
50,3.340657461024499,-0.003255660559203566
51,3.4074706102449888,0.027462272568341772
52,3.4742837594654787,0.02705221424715143
53,3.5410969086859687,0.027342267360726424
54,3.6079100579064587,0.02377530987559462
55,3.6747232071269487,0.024830635736725393
56,3.7415363563474386,-0.002172414864090255
57,3.8083495055679286,-0.002152133046485538
58,3.8751626547884186,0.005774683928064794
59,3.9419758040089086,-0.003788056997283018
60,4.0087889532293985,0.0004922267173139705
61,4.0756021024498885,0.011282384201628304
62,4.1424152516703785,0.026454411082782903
63,4.2092284008908685,0.023220386515790725
64,4.2760415501113584,0.03181830290933796
65,4.342854699331848,0.015455934780833402
66,4.409667848552338,0.023595734253196277
67,4.476480997772828,-0.00033268139118747264
68,4.543294146993318,-0.011059740278065666
69,4.610107296213808,-0.003643808693325701
70,4.676920445434298,-0.0025105540450933717
71,4.743733594654788,0.008678483639569023
72,4.810546743875278,0.01702516916658503
73,4.877359893095768,0.029493572805582735
74,4.944173042316258,0.024416220392679655
75,5.010986191536748,0.01863257788968542
76,5.077799340757238,0.01414737888044204
77,5.144612489977728,-0.0014438768349773756
78,5.211425639198218,0.0024472547081633156
79,5.278238788418708,-0.010254920335720064
80,5.345051937639198,-0.0007258159621779114
81,5.411865086859688,-0.010514020170765859
82,5.478678236080178,0.016417187996256022
83,5.545491385300668,0.019246548397617635
84,5.612304534521158,0.023887469581590715
85,5.679117683741648,0.020522595364722784
86,5.745930832962138,0.008292833369456076
87,5.812743982182628,0.018537845899910144
88,5.879557131403118,-0.013218313334742549
89,5.946370280623608,-0.008379408852894787
90,6.013183429844098,-0.013648530392139646
91,6.079996579064588,-0.005407547463062379
92,6.146809728285078,-0.006473371845971521
93,6.213622877505568,0.01705451129666824
94,6.280436026726058,0.01897066885778309
95,6.347249175946548,0.014648557097659776
96,6.414062325167038,0.03087174736626297
97,6.480875474387528,0.02323063419281368
98,6.547688623608018,-0.0012376441079482436
99,6.614501772828508,-0.010000500534897094
100,6.681314922048998,0.004249140289593001
