,t (s),phase (n_Phi0)
0,0.0,-0.010172781780244389
1,0.06681314922048998,0.012573445129085536
2,0.13362629844097995,-0.0025761538035087295
3,0.20043944766146993,0.003346089565163579
4,0.2672525968819599,0.007242389171627561
5,0.3340657461024499,-0.009743757903565076
6,0.40087889532293985,-0.006974367252639668
7,0.46769204454342983,0.006305136874113604
8,0.5345051937639198,0.988405312456062
9,0.6013183429844098,-0.16892832823407744
10,0.6681314922048998,-0.1440819558960169
11,0.7349446414253897,-0.13137226585894046
12,0.8017577906458797,-0.12729681326600728
13,0.8685709398663697,-0.11752063785471112
14,0.9353840890868597,-0.10869288898550278
15,1.0021972383073496,-0.09977016924224436
16,1.0690103875278396,-0.0928653409983391
17,1.1358235367483296,-0.06846916970031125
18,1.2026366859688196,-0.07802211373316714
19,1.2694498351893095,-0.0477430922136548
20,1.3362629844097995,-0.06376488220184573
21,1.4030761336302895,-0.050321605416524307
22,1.4698892828507795,-0.039269152640820426
23,1.5367024320712694,-0.009368557883811857
24,1.6035155812917594,0.0003016241999322933
25,1.6703287305122494,-0.0017345476373487045
26,1.7371418797327394,0.02295299890307012
27,1.8039550289532293,0.01821708951496359
28,1.8707681781737193,0.03153979606369295
29,1.9375813273942093,0.03952531582017693
30,2.0043944766146993,0.04887295399742553
31,2.0712076258351892,0.0587023733943004
32,2.1380207750556792,0.06566227904518085
33,2.204833924276169,0.07504177836852466
34,2.271647073496659,1.0972463675148227
35,2.338460222717149,-0.02196142774906762
36,2.405273371937639,-0.036725474726738705
37,2.472086521158129,-0.017160652770375817
38,2.538899670378619,-0.02705221229953314
39,2.605712819599109,-0.014040815401182405
40,2.672525968819599,-0.0258071192178142
41,2.739339118040089,-0.032409254045895786
42,2.806152267260579,-0.033680878512173607
43,2.872965416481069,-0.05061859434688598
44,2.939778565701559,-0.036484252962168506
45,3.006591714922049,-0.03727041579129464
46,3.073404864142539,-0.02313180647668278
47,3.140218013363029,-0.026667656419550934
48,3.207031162583519,-0.012607374131245352
49,3.273844311804009,-0.03238888677835683
50,3.340657461024499,-0.030122368664382115
51,3.4074706102449888,-0.012758217810332706
52,3.4742837594654787,-0.018760829141769575
53,3.5410969086859687,-0.02291217610127627
54,3.6079100579064587,-0.04359676259162204
55,3.6747232071269487,-0.020341066893092563
