,t (s),phase (n_Phi0)
0,0.0,0.03518869694787097
1,0.06681314922048998,0.03247169433698027
2,0.13362629844097995,0.03315703086905564
3,0.20043944766146993,0.03672749851884527
4,0.2672525968819599,0.023559616825398977
5,0.3340657461024499,0.028122690987407828
6,0.40087889532293985,-0.0016306082363964913
7,0.46769204454342983,-0.006039394924584052
8,0.5345051937639198,-0.023454625070478574
9,0.6013183429844098,-0.008306442665837466
10,0.6681314922048998,0.010929544477144004
11,0.7349446414253897,0.01088937595713213
12,0.8017577906458797,0.035694082577457764
13,0.8685709398663697,0.022081262204201035
14,0.9353840890868597,0.026731191888137884
15,1.0021972383073496,0.02167543007592687
16,1.0690103875278396,0.01729317649895601
17,1.1358235367483296,0.01210101622705162
18,1.2026366859688196,-0.006395256849432873
19,1.2694498351893095,0.013937374444135897
20,1.3362629844097995,-0.011196073266525608
21,1.4030761336302895,0.007534368961421012
22,1.4698892828507795,-0.010095627917002692
23,1.5367024320712694,0.007544741929419119
24,1.6035155812917594,0.020218701100976566
25,1.6703287305122494,0.028378057620908947
26,1.7371418797327394,0.01859905460334288
27,1.8039550289532293,0.024353588500899748
28,1.8707681781737193,0.04561060826076391
29,1.9375813273942093,0.014441726132218391
30,2.0043944766146993,0.005882853309939984
31,2.0712076258351892,-0.0035905671126195138
32,2.1380207750556792,-0.00673826071285244
33,2.204833924276169,-0.00931915529724725
34,2.271647073496659,-0.014495509856214728
35,2.338460222717149,0.010652322957726446
36,2.405273371937639,0.018977349711231772
37,2.472086521158129,0.006242505879853422
38,2.538899670378619,0.015296636067566594
39,2.605712819599109,0.047550185032646075
40,2.672525968819599,0.023842076564518866
41,2.739339118040089,0.006179347968612525
42,2.806152267260579,-0.00969250128064536
43,2.872965416481069,-0.012228512362500665
44,2.939778565701559,-0.008512396189996774
45,3.006591714922049,-0.02004152775940593
46,3.073404864142539,-0.015777851982731628
47,3.140218013363029,0.014148912946965964
48,3.207031162583519,0.04030791086375596
49,3.273844311804009,0.009197661727020523
50,3.340657461024499,0.03652485219930168
51,3.4074706102449888,0.022239803161328342
52,3.4742837594654787,0.0190188074862625
53,3.5410969086859687,-0.00579707545149144
54,3.6079100579064587,-0.00839886130715306
55,3.6747232071269487,-0.016618658269540565
56,3.7415363563474386,-0.023457383056570302
57,3.8083495055679286,0.014523375532975558
58,3.8751626547884186,0.0005436969064452901
59,3.9419758040089086,0.028560998246561775
60,4.0087889532293985,0.021282329666914568
61,4.0756021024498885,0.023255401440399948
62,4.1424152516703785,0.014647881596053236
63,4.2092284008908685,0.018249320950991077
64,4.2760415501113584,0.0037865732576507494
65,4.342854699331848,-0.007791871713996534
66,4.409667848552338,-0.028029252539791605
67,4.476480997772828,-0.009345847603709712
68,4.543294146993318,0.004533412354214894
69,4.610107296213808,-0.02209442094845404
70,4.676920445434298,0.014776494780861515
71,4.743733594654788,0.006645412910281312
72,4.810546743875278,0.013910586393548252
73,4.877359893095768,0.019235050884877092
74,4.944173042316258,0.007242507513570806
75,5.010986191536748,0.00931613845010204
76,5.077799340757238,-0.0037999871070695246
77,5.144612489977728,0.008026465955066286
78,5.211425639198218,-0.011604317550228394
79,5.278238788418708,-0.0029379940137774785
80,5.345051937639198,-0.017554583621737563
81,5.411865086859688,-0.004458370193342276
82,5.478678236080178,0.008431367323634309
83,5.545491385300668,0.023909267859836547
84,5.612304534521158,0.00724303734347459
85,5.679117683741648,0.009573017496771419
86,5.745930832962138,0.04291543970289513
87,5.812743982182628,0.010974236395996817
88,5.879557131403118,0.015591930210794192
89,5.946370280623608,-0.014760346059481955
90,6.013183429844098,-0.00979547952830162
91,6.079996579064588,-0.023870016871671562
92,6.146809728285078,-0.016267552753873316
93,6.213622877505568,-0.011833916983100823
94,6.280436026726058,0.011663890953317713
95,6.347249175946548,0.03836092163832783
96,6.414062325167038,0.017840890679613197
97,6.480875474387528,0.03385527805988692
98,6.547688623608018,0.019300182801815835
99,6.614501772828508,0.024029423010696216
100,6.681314922048998,-0.010099494963939026
101,6.7481280712694875,-0.023244693929206917
102,6.8149412204899775,-0.018068809760084625
103,6.8817543697104675,-0.02676463325692463
104,6.9485675189309575,-0.02384926193233372
105,7.0153806681514475,0.002984907787178692
106,7.082193817371937,0.036974838034023294
107,7.149006966592427,0.015995915408468175
108,7.215820115812917,0.027661005424070406
109,7.282633265033407,0.018656170221021173
110,7.349446414253897,0.027618712028615322
111,7.416259563474387,0.0049965867685154985
112,7.483072712694877,-0.019400671517177615
